Date,Open,High,Low,Close,Adj Close,Volume,Day
2016-01-14,162.020004,164.690002,160.610001,163.589996,138.950882,14749500,579
2016-01-15,159.259995,160.580002,158.229996,159.679993,135.701141,19969100,580
2016-01-19,161.449997,161.619995,158.809998,160.020004,135.990051,10233800,581
2016-01-20,157.25,158.880005,154.380005,157.610001,133.942047,16436000,582
2016-01-21,157.809998,160.289993,156.880005,158.600006,134.78331,16782400,583
2016-01-22,160.910004,161.240005,159.619995,160.789993,136.64444,7390600,584
2016-01-25,160.410004,160.720001,158.669998,158.699997,134.868408,5782500,585
2016-01-26,159.5,161.720001,159.490005,161.539993,137.281815,5945200,586
2016-01-27,160.570007,162.229996,158.610001,159.300003,135.378128,10121900,587
2016-01-28,160.679993,160.899994,158.470001,160.509995,136.406464,8613400,588
2016-01-29,161.610001,164.429993,161.330002,164.369995,139.686829,6182800,589
2016-02-01,163.389999,164.970001,162.820007,164.339996,139.661392,6977300,590
2016-02-02,162.699997,162.699997,160.940002,161.410004,137.171295,7901000,591
2016-02-03,162.419998,163.75,159.479996,163.199997,138.692551,14249300,592
2016-02-04,162.820007,164.800003,162.580002,164.139999,139.491425,11715800,593
2016-02-05,163.869995,164.009995,161.220001,161.940002,137.62178,8292500,594
2016-02-08,160.110001,160.809998,158.050003,160.350006,136.270538,13377600,595
2016-02-09,158.539993,161.460007,158.509995,160.240005,136.177078,11449200,596
2016-02-10,160.979996,162.300003,159.229996,159.389999,135.454681,8205700,597
2016-02-11,156.800003,158.020004,155.259995,156.800003,133.253616,14806700,598
2016-02-12,158.160004,159.979996,157.660004,159.979996,135.95607,7073000,599
2016-02-16,161.759995,162.289993,160.619995,162.199997,137.842728,5451200,600
2016-02-17,163.429993,165.259995,163.330002,164.929993,140.162766,5584200,601
2016-02-18,165.330002,165.449997,164.289993,164.520004,139.814255,5187600,602
2016-02-19,163.179993,163.809998,162.589996,163.699997,139.637726,4660600,603
2016-02-22,165.350006,166.460007,165.130005,165.940002,141.548553,3450700,604
2016-02-23,165.610001,165.759995,163.839996,164.149994,140.021515,6052800,605
2016-02-24,162.600006,164.899994,161.470001,164.669998,140.465149,8003800,606
2016-02-25,165.029999,166.839996,164.399994,166.839996,142.316193,5266900,607
2016-02-26,167.839996,167.949997,166.119995,166.279999,141.838501,3798000,608
2016-02-29,166.160004,167.210007,164.960007,164.960007,140.71257,3485000,609
2016-03-01,166.009995,168.589996,165.710007,168.520004,143.749207,3914300,610
2016-03-02,168.020004,168.929993,167.550003,168.889999,144.064865,3106200,611
2016-03-03,168.729996,169.389999,168.119995,169.350006,144.457321,2968200,612
2016-03-04,169.529999,170.550003,168.919998,170.020004,145.028748,3524900,613
2016-03-07,169.369995,170.929993,169.300003,170.619995,145.540588,3236000,614
2016-03-08,169.800003,170.759995,169.220001,169.619995,144.6875,2832700,615
2016-03-09,170.410004,170.589996,169.539993,170.020004,145.028748,3584000,616
2016-03-10,170.669998,171.399994,168.300003,170.059998,145.062851,4862300,617
2016-03-11,171.470001,172.339996,171.419998,172.229996,146.913925,3674200,618
2016-03-14,171.699997,172.889999,171.699997,172.410004,147.067474,2658400,619
2016-03-15,171.610001,172.669998,171.320007,172.639999,147.263641,2431600,620
2016-03-16,172.210007,173.940002,172.169998,173.470001,147.971664,3556200,621
2016-03-17,173.460007,175.410004,173.080002,174.940002,149.225632,4070500,622
2016-03-18,175.270004,175.949997,175.039993,175.690002,150.187347,5112000,623
2016-03-21,175.619995,176.210007,175.25,176.009995,150.4608,2884900,624
2016-03-22,175.300003,176.259995,175.149994,175.699997,150.195847,3980100,625
2016-03-23,175.220001,175.550003,174.600006,174.809998,149.435013,5039200,626
2016-03-24,173.850006,174.940002,173.699997,174.940002,149.546204,5104900,627
2016-03-28,175.130005,175.589996,174.660004,175.119995,149.700027,3098800,628
2016-03-29,174.490005,176.179993,174.059998,176.070007,150.512054,5584100,629
2016-03-30,177.110001,177.649994,176.509995,176.889999,151.213074,3858000,630
2016-03-31,176.929993,177.300003,176.429993,176.639999,150.999374,3155400,631
2016-04-01,175.710007,177.850006,175.410004,177.720001,151.922577,4035200,632
2016-04-04,177.630005,177.880005,176.880005,177.119995,151.409683,2318900,633
2016-04-05,176.080002,176.960007,175.570007,175.820007,150.298401,5439600,634
2016-04-06,175.860001,177.089996,175.240005,177.039993,151.341278,4086700,635
2016-04-07,175.779999,176.229996,174.679993,175.289993,149.845352,5251900,636
2016-04-08,176.25,176.809998,175.110001,175.660004,150.161621,2565300,637
2016-04-11,176.119995,177.169998,175.410004,175.440002,149.973572,3237700,638
2016-04-12,175.729996,177.279999,175.360001,177.089996,151.384064,3588400,639
2016-04-13,178,179.020004,177.919998,178.919998,152.948441,5400200,640
2016-04-14,179.029999,179.5,178.75,179.110001,153.110855,3689700,641
2016-04-15,178.990005,179.139999,178.410004,178.679993,152.854187,3799900,642
2016-04-18,178.130005,179.830002,178.100006,179.779999,153.79509,2573700,643
2016-04-19,180.139999,180.770004,179.589996,180.320007,154.257156,2992100,644
2016-04-20,180,181.419998,180,180.75,154.624985,2628900,645
2016-04-21,180.639999,180.880005,179.419998,179.699997,153.726776,2760300,646
2016-04-22,179.610001,180.080002,178.869995,179.899994,153.897888,2410500,647
2016-04-25,179.229996,179.589996,178.330002,179.539993,153.58992,2485500,648
2016-04-26,179.839996,180.259995,179.110001,179.639999,153.675354,2241000,649
2016-04-27,179.119995,180.649994,178.990005,180.25,154.197266,3569300,650
2016-04-28,179.059998,180.149994,177.740005,178.199997,152.443573,3550700,651
2016-04-29,177.399994,177.949997,176.289993,177.589996,151.921799,5496000,652
2016-05-02,178.080002,178.910004,177.509995,178.699997,152.871292,2463100,653
2016-05-03,177.479996,177.830002,176.479996,177.300003,151.67363,4643200,654
2016-05-04,176.380005,177.210007,175.899994,176.320007,150.835281,3446000,655
2016-05-05,176.830002,177.220001,176,176.440002,150.937973,1778800,656
2016-05-06,175.690002,177.399994,175.679993,177.339996,151.707855,2940800,657
2016-05-09,177.25,177.759995,176.619995,176.979996,151.399918,1921700,658
2016-05-10,177.720001,179.270004,177.639999,179.199997,153.299072,2867200,659
2016-05-11,178.699997,178.940002,177.259995,177.300003,151.67363,2697200,660
2016-05-12,177.809998,178.119995,176.399994,177.419998,151.776382,2534900,661
2016-05-13,176.899994,177.520004,175.259995,175.479996,150.116745,3336800,662
2016-05-16,175.690002,177.699997,175.580002,177.259995,151.63942,2393500,663
2016-05-17,176.910004,177.240005,174.919998,175.559998,150.185165,3349500,664
2016-05-18,175.080002,176.729996,174.529999,175.630005,150.245041,4097800,665
2016-05-19,174.949997,175.199997,173.669998,174.679993,149.432358,5090900,666
2016-05-20,174.720001,175.539993,174.509995,174.759995,150.026459,2749700,667
2016-05-23,174.839996,175.330002,174.600006,174.779999,150.04361,1736000,668
2016-05-24,175.759995,177.229996,175.649994,176.860001,151.829163,2797000,669
2016-05-25,177.5,178.740005,177.449997,178.279999,153.048203,2711900,670
2016-05-26,178.490005,178.690002,177.820007,178.080002,152.876602,2263200,671
2016-05-27,178.220001,178.589996,178.059998,178.5,153.237122,1628300,672
2016-05-31,178.979996,178.979996,177.130005,177.649994,152.507355,2395400,673
2016-06-01,176.979996,177.979996,176.550003,177.729996,152.576065,2481200,674
2016-06-02,177.300003,178.309998,176.979996,178.279999,153.048203,1965900,675
2016-06-03,177.869995,178.289993,176.839996,178.059998,152.85936,4367200,676
2016-06-06,178.490005,179.460007,178.410004,179.179993,153.820892,2720300,677
2016-06-07,179.460007,179.990005,179.339996,179.380005,153.992493,1572300,678
2016-06-08,179.669998,180.179993,179.539993,180.059998,154.576263,1713500,679
2016-06-09,179.369995,180.039993,179.139999,179.880005,154.421768,2141800,680
2016-06-10,178.699997,179.240005,178.110001,178.710007,153.417358,4126600,681
2016-06-13,178,179,177.360001,177.360001,152.258362,5111300,682
2016-06-14,177,177.419998,176,176.809998,151.78627,3643400,683
2016-06-15,177.25,177.839996,176.380005,176.570007,151.580246,2470100,684
2016-06-16,175.729996,177.669998,174.800003,177.460007,152.344269,5573700,685
2016-06-17,177.149994,177.149994,175.770004,176.520004,151.84108,2748000,686
2016-06-20,178.399994,179.229996,177.759995,177.800003,152.942108,2958400,687
2016-06-21,178.119995,178.529999,177.729996,178.059998,153.165741,1854700,688
2016-06-22,178.229996,178.949997,177.429993,177.570007,152.744354,2966200,689
2016-06-23,179.020004,179.830002,178.669998,179.809998,154.671082,2949100,690
2016-06-24,174.550003,176.679993,173.300003,173.619995,149.346481,11377900,691
2016-06-27,172.479996,172.479996,170.369995,171.199997,147.264816,7683900,692
2016-06-28,172.850006,173.860001,172.199997,173.820007,149.51857,5642800,693
2016-06-29,175.160004,176.820007,175,176.639999,151.94429,5578200,694
2016-06-30,177.050003,179.080002,176.860001,179,153.97438,5069000,695
2016-07-01,178.779999,179.800003,178.779999,179.309998,154.241013,3998200,696
2016-07-05,178.580002,178.679993,177.660004,178.210007,153.294785,3233100,697
2016-07-06,177.610001,179.100006,176.960007,178.979996,153.957169,5395400,698
2016-07-07,179.149994,179.720001,178.039993,178.789993,153.793686,2343300,699
2016-07-08,180.009995,181.559998,179.979996,181.300003,155.95282,5177300,700
2016-07-11,181.860001,182.720001,181.779999,182.119995,156.658157,2358700,701
2016-07-12,183.009995,183.619995,182.779999,183.389999,157.750595,3128000,702
2016-07-13,183.679993,183.800003,183.050003,183.600006,157.931274,2390500,703
2016-07-14,185.059998,185.270004,184.570007,184.960007,159.101181,3354700,704
2016-07-15,185.350006,185.5,184.449997,184.880005,159.148468,3837200,705
2016-07-18,184.830002,185.380005,184.710007,185.080002,159.320557,2134900,706
2016-07-19,185.009995,185.419998,184.820007,185.419998,159.61322,2046300,707
2016-07-20,185.899994,186.080002,185.389999,185.779999,159.923157,2159500,708
2016-07-21,185.539993,185.729996,184.539993,184.979996,159.234512,2837700,709
2016-07-22,185,185.570007,184.759995,185.509995,159.69075,3078300,710
2016-07-25,185.270004,185.300003,184.369995,184.809998,159.08815,2316600,711
2016-07-26,184.610001,185.020004,183.699997,184.600006,158.907455,4744400,712
2016-07-27,185.139999,185.279999,184.110001,184.580002,158.890167,4146700,713
2016-07-28,184.279999,184.660004,183.520004,184.380005,158.717957,2906300,714
2016-07-29,183.850006,184.5,183.539993,184.130005,158.502747,4207300,715
2016-08-01,184.350006,184.520004,183.380005,183.869995,158.278992,3295900,716
2016-08-02,183.699997,183.880005,182.309998,182.970001,157.504288,5139500,717
2016-08-03,182.850006,183.429993,182.710007,183.360001,157.840027,3008200,718
2016-08-04,183.5,183.889999,183.149994,183.449997,157.917465,2368900,719
2016-08-05,184.399994,185.279999,183.429993,185.259995,159.475494,4187700,720
2016-08-08,185.5,185.699997,185.020004,185.279999,159.492722,2076700,721
2016-08-09,185.380005,185.860001,185.059998,185.350006,159.55304,1903800,722
2016-08-10,185.399994,185.779999,184.839996,185.119995,159.354996,1618300,723
2016-08-11,185.699997,186.580002,185.600006,186.300003,160.370789,2188700,724
2016-08-12,186.139999,186.25,185.520004,185.899994,160.026474,2514300,725
2016-08-15,186.399994,186.880005,186.330002,186.520004,160.560242,1561500,726
2016-08-16,186.169998,186.369995,185.720001,185.759995,159.90593,1614100,727
2016-08-17,185.770004,186.229996,185.089996,186.100006,160.198669,2952000,728
2016-08-18,185.970001,186.410004,185.720001,186.339996,160.405182,2571800,729
2016-08-19,185.300003,185.649994,184.720001,185.320007,160.090775,2368500,730
2016-08-22,184.949997,185.509995,184.460007,185.119995,159.917999,3152400,731
2016-08-23,185.699997,186.130005,185.25,185.300003,160.073532,1647900,732
2016-08-24,185.059998,185.199997,184.289993,184.660004,159.52066,1882900,733
2016-08-25,184.279999,184.789993,184.100006,184.369995,159.270096,2034900,734
2016-08-26,184.619995,185.539993,183.139999,183.820007,158.795029,3403500,735
2016-08-29,183.830002,185.039993,183.830002,184.830002,159.667496,2229800,736
2016-08-30,184.929993,185.149994,184.020004,184.509995,159.390976,1866700,737
2016-08-31,184.25,184.360001,183.270004,183.940002,158.89859,1876400,738
2016-09-01,183.729996,184.279999,182.899994,184.100006,159.03688,3003500,739
2016-09-02,184.940002,185.419998,184.320007,184.860001,159.693375,2652800,740
2016-09-06,185.110001,185.490005,184.449997,185.320007,160.090775,2152300,741
2016-09-07,185.369995,185.399994,184.779999,185.320007,160.090775,1803600,742
2016-09-08,184.679993,185.110001,184.479996,184.820007,159.658875,2229900,743
2016-09-09,183.570007,183.75,180.910004,180.910004,156.281189,8242600,744
2016-09-12,180.089996,183.639999,179.929993,183.300003,158.34581,7056100,745
2016-09-13,182.059998,182.320007,180.380005,180.800003,156.186142,7477500,746
2016-09-14,180.839996,181.740005,180.009995,180.429993,155.866531,2990400,747
2016-09-15,180.369995,182.619995,180.229996,182.259995,157.447311,3932400,748
2016-09-16,181.5,181.5,180.440002,180.970001,156.637253,2844300,749
2016-09-19,181.880005,182.320007,180.669998,180.979996,156.645828,2260400,750
2016-09-20,181.809998,182.039993,181.029999,181.050003,156.706497,1997800,751
2016-09-21,181.660004,182.839996,180.960007,182.660004,158.100052,4496500,752
2016-09-22,183.660004,184.259995,183.320007,183.660004,158.96553,2323500,753
2016-09-23,183.410004,183.520004,182.289993,182.419998,157.892181,1741500,754
2016-09-26,181.509995,181.550003,180.580002,180.75,156.446808,2639800,755
2016-09-27,180.580002,182.139999,180.240005,182,157.528732,3717300,756
2016-09-28,182.360001,183.229996,181.520004,183.100006,158.480804,6413000,757
2016-09-29,182.820007,183.419998,180.649994,181.220001,156.853561,3376400,758
2016-09-30,182.130005,183.440002,181.970001,182.779999,158.203873,4583000,759
2016-10-03,182.309998,182.570007,181.779999,182.320007,157.805649,1987600,760
2016-10-04,182.619995,182.929993,180.940002,181.479996,157.078613,2811200,761
2016-10-05,182.160004,183.020004,182.110001,182.660004,158.100052,1818200,762
2016-10-06,182.339996,182.740005,181.470001,182.520004,157.978775,2368100,763
2016-10-07,182.800003,182.990005,181.320007,182.220001,157.719177,2527700,764
2016-10-10,182.220001,183.850006,182.220001,183.119995,158.498138,1879100,765
2016-10-11,182.860001,182.889999,180.449997,181.199997,156.836319,3949800,766
2016-10-12,181,181.800003,180.660004,181.369995,156.983414,1920200,767
2016-10-13,180.130005,181.220001,179.429993,180.839996,156.524643,3460100,768
2016-10-14,182,182.460007,181.210007,181.289993,156.914215,2698100,769
2016-10-17,181.169998,181.509995,180.449997,180.720001,156.420792,1801800,770
2016-10-18,181.940002,182.100006,181.119995,181.369995,156.983414,1720700,771
2016-10-19,181.850006,182.410004,181.570007,182,157.528732,1503700,772
2016-10-20,181.720001,182.449997,181.220001,181.539993,157.1306,2359600,773
2016-10-21,180.600006,181.449997,180.229996,181.220001,157.009262,5607600,774
2016-10-24,182.360001,182.5,181.649994,181.960007,157.650467,1905700,775
2016-10-25,181.820007,182.169998,181.25,181.479996,157.234528,3351100,776
2016-10-26,180.600006,182.119995,180.350006,181.770004,157.485855,5375400,777
2016-10-27,182.300003,182.350006,181.229996,181.529999,157.277893,2027100,778
2016-10-28,181.820007,182.320007,180.669998,181.360001,157.130508,3726600,779
2016-10-31,181.580002,181.699997,181.050003,181.169998,156.965988,1415600,780
2016-11-01,181.520004,181.520004,179.139999,180.119995,156.056259,3622300,781
2016-11-02,179.660004,180.210007,179.050003,179.350006,155.389145,3552700,782
2016-11-03,179.699997,179.889999,178.839996,179.110001,155.181198,1966900,783
2016-11-04,179.110001,179.669998,178.639999,178.710007,154.83461,4337500,784
2016-11-07,181.169998,182.449997,181.050003,182.360001,157.996994,3402400,785
2016-11-08,182.199997,184.039993,182.020004,183.380005,158.880722,3437500,786
2016-11-09,181.929993,186.550003,181.75,185.960007,161.116028,8363900,787
2016-11-10,186.830002,188.820007,186.350006,188.130005,162.996078,8748100,788
2016-11-11,187.949997,188.630005,187.410004,188.470001,163.290665,5003800,789
2016-11-14,189.110001,189.389999,188.199997,188.770004,163.550583,4796400,790
2016-11-15,188.759995,189.350006,188.139999,189.339996,164.044571,3750000,791
2016-11-16,188.789993,189.179993,188.529999,188.979996,163.732544,3459100,792
2016-11-17,189.089996,189.330002,188.740005,189.300003,164.009811,4211200,793
2016-11-18,188.899994,188.960007,188.320007,188.460007,163.743057,4359200,794
2016-11-21,188.880005,189.410004,188.600006,189.339996,164.507721,2999100,795
2016-11-22,189.919998,190.25,189.419998,190.020004,165.098465,2756300,796
2016-11-23,189.929993,190.639999,189.869995,190.589996,165.593689,2465900,797
2016-11-25,191.089996,191.339996,190.979996,191.300003,166.210602,1547100,798
2016-11-28,190.929993,191.210007,190.520004,190.779999,165.758789,3159600,799
2016-11-29,190.830002,191.419998,190.679993,191.190002,166.115051,2264900,800
2016-11-30,191.970001,192.25,191.339996,191.399994,166.297577,4774600,801
2016-12-01,191.839996,192.160004,191.570007,191.899994,166.731903,8323900,802
2016-12-02,191.910004,191.979996,191.429993,191.740005,166.592865,2773600,803
2016-12-05,192.479996,192.779999,191.889999,192.220001,167.009918,2925600,804
2016-12-06,192.160004,192.570007,191.869995,192.490005,167.244476,2669400,805
2016-12-07,192.470001,195.690002,192.419998,195.479996,169.842361,7241300,806
2016-12-08,195.830002,196.800003,195.410004,196.279999,170.537476,7032100,807
2016-12-09,196.440002,197.720001,196.369995,197.690002,171.762558,4392300,808
2016-12-12,197.839996,198.389999,197.679993,198.080002,172.101379,3791700,809
2016-12-13,198.960007,199.720001,198.639999,199.229996,173.100571,5357500,810
2016-12-14,198.970001,199.830002,197.610001,198.139999,172.153503,7456100,811
2016-12-15,198.539993,199.679993,198.339996,198.660004,172.605316,6033000,812
2016-12-16,198.699997,198.970001,197.940002,198.190002,172.572128,4467700,813
2016-12-19,198.300003,198.899994,198.210007,198.600006,172.929245,2729400,814
2016-12-20,199.160004,199.610001,199.059998,199.419998,173.643265,3062600,815
2016-12-21,199.429993,199.610001,199.139999,199.160004,173.416885,2523500,816
2016-12-22,199.100006,199.169998,198.580002,198.970001,173.251404,2250900,817
2016-12-23,198.960007,199.059998,198.729996,199.050003,173.321152,1374200,818
2016-12-27,199.160004,199.539993,199.130005,199.210007,173.460388,2340700,819
2016-12-28,199.520004,199.559998,198,198.080002,172.476486,3818100,820
2016-12-29,197.990005,198.520004,197.630005,197.990005,172.398102,3018700,821
2016-12-30,198.25,198.270004,196.919998,197.509995,171.980179,4277400,822
2017-01-03,198.910004,199.100006,197.479996,198.419998,172.772476,6669800,823
2017-01-04,198.759995,199.360001,198.600006,199.149994,173.408081,4823200,824
2017-01-05,198.949997,199.270004,197.899994,198.75,173.059891,4124500,825
2017-01-06,198.729996,199.830002,198.169998,199.509995,173.721634,4322600,826
2017-01-09,199.089996,199.270004,198.75,198.759995,173.068558,2303500,827
2017-01-10,198.720001,199.410004,198.210007,198.399994,172.755051,3029200,828
2017-01-11,198.630005,199.570007,198.149994,199.330002,173.56488,5209800,829
2017-01-12,198.880005,198.910004,197.529999,198.75,173.059891,3865200,830
2017-01-13,198.910004,199.350006,198.320007,198.699997,173.016266,3468900,831
2017-01-17,198.270004,198.649994,197.589996,198.089996,172.485168,3329800,832
2017-01-18,198.080002,198.229996,197.300003,197.949997,172.363205,4634800,833
2017-01-19,198.029999,198.160004,196.690002,197.279999,171.779831,3050900,834
2017-01-20,197.529999,198.199997,197.309998,197.960007,172.540726,6999000,835
2017-01-23,197.860001,198.110001,197.039993,197.779999,172.38385,3249700,836
2017-01-24,197.789993,199.220001,197.619995,198.839996,173.307739,5205800,837
2017-01-25,200.009995,200.550003,199.75,200.419998,174.684891,4880800,838
2017-01-26,200.600006,200.970001,200.419998,200.720001,174.946396,3999700,839
2017-01-27,200.690002,200.869995,200.449997,200.630005,174.867828,3576500,840
2017-01-30,199.830002,199.899994,198.419998,199.380005,173.778412,4718000,841
2017-01-31,198.720001,198.889999,197.559998,198.360001,172.889374,4628100,842
2017-02-01,199.130005,199.399994,198.199997,198.630005,173.124725,3676900,843
2017-02-02,198.160004,198.970001,198.020004,198.610001,173.107285,2640600,844
2017-02-03,199.580002,200.570007,199.440002,200.380005,174.649994,4857300,845
2017-02-06,200.029999,200.699997,199.779999,200.279999,174.562866,2770900,846
2017-02-07,200.889999,201.300003,200.429993,200.580002,174.824326,2606300,847
2017-02-08,200.5,200.690002,200.149994,200.509995,174.76329,2291500,848
2017-02-09,200.820007,202.110001,200.770004,201.720001,175.817932,3487600,849
2017-02-10,202.300003,203,202.070007,202.740005,176.706909,2880300,850
2017-02-13,203.320007,204.470001,203.320007,204.199997,177.979416,2637400,851
2017-02-14,204.059998,205.179993,203.949997,205.169998,178.824905,3586600,852
2017-02-15,205.389999,206.490005,205.289993,206.380005,179.879593,3646000,853
2017-02-16,206.550003,206.720001,205.850006,206.479996,179.96669,4589600,854
2017-02-17,205.029999,205.919998,205.020004,205.880005,179.932648,5747700,855
2017-02-21,206.559998,207.300003,206.419998,207.070007,180.972626,3076400,856
2017-02-22,206.729996,207.529999,206.639999,207.449997,181.304733,2254400,857
2017-02-23,208.059998,208.149994,207.210007,207.820007,181.628143,3179900,858
2017-02-24,207.080002,207.949997,207.070007,207.929993,181.724228,3703900,859
2017-02-27,207.729996,208.369995,207.610001,208.289993,182.038971,3433700,860
2017-02-28,208.110001,208.309998,207.679993,207.979996,181.767883,2821900,861
2017-03-01,209.919998,211.589996,209.880005,211.020004,184.424881,7846100,862
2017-03-02,211.190002,211.190002,209.839996,209.889999,183.437256,3336900,863
2017-03-03,210.059998,210.320007,209.410004,209.910004,183.454803,2589000,864
2017-03-06,209.259995,209.770004,209.020004,209.479996,183.078918,2524700,865
2017-03-07,209.210007,209.660004,208.979996,209.169998,182.807999,2741000,866
2017-03-08,209.580002,209.610001,208.429993,208.610001,182.318588,3173100,867
2017-03-09,208.740005,209.089996,207.869995,208.669998,182.371078,4430100,868
2017-03-10,209.690002,209.699997,208.360001,209.149994,182.790558,3004000,869
2017-03-13,209.130005,209.339996,208.589996,208.940002,182.606934,2261800,870
2017-03-14,208.570007,208.880005,207.979996,208.539993,182.257431,4433000,871
2017-03-15,208.830002,209.910004,208.710007,209.580002,183.166321,5737000,872
2017-03-16,210.169998,210.169998,209.050003,209.440002,183.043915,3018400,873
2017-03-17,209.529999,209.529999,208.830002,208.860001,182.893387,2873200,874
2017-03-20,208.850006,209.270004,208.559998,208.809998,182.849594,3308600,875
2017-03-21,209.330002,209.429993,206.25,206.350006,180.69545,6192400,876
2017-03-22,205.960007,206.570007,205.5,206.410004,180.74794,3898500,877
2017-03-23,206.029999,207.300003,205.910004,206.309998,180.660431,3840000,878
2017-03-24,206.580002,206.899994,205,205.75,180.170044,4052700,879
2017-03-27,204.179993,205.509995,203.809998,205.229996,179.714645,4559600,880
2017-03-28,205.080002,207.070007,204.910004,206.75,181.045731,3538000,881
2017-03-29,206.529999,206.559998,205.949997,206.309998,180.660431,2323900,882
2017-03-30,206.300003,207.259995,206.149994,206.960007,181.22963,2849200,883
2017-03-31,206.720001,206.929993,206.300003,206.339996,180.686646,4179600,884
2017-04-03,206.520004,206.630005,204.880005,206.25,180.60788,4436100,885
2017-04-04,206.020004,206.770004,205.809998,206.649994,180.958145,2555400,886
2017-04-05,207.589996,208.649994,206.160004,206.259995,180.616592,4110400,887
2017-04-06,206.449997,207.289993,205.919998,206.449997,180.782959,3186900,888
2017-04-07,206.190002,207.070007,205.889999,206.380005,180.721725,2609300,889
2017-04-10,206.490005,207.320007,205.949997,206.389999,180.730392,2395200,890
2017-04-11,206.220001,206.419998,204.940002,206.330002,180.677933,3511500,891
2017-04-12,206.300003,206.300003,205.350006,205.669998,180.099976,2181700,892
2017-04-13,205.339996,205.940002,204.360001,204.369995,178.961639,3605200,893
2017-04-17,204.929993,206.259995,204.860001,206.169998,180.537827,2260900,894
2017-04-18,205.360001,205.809998,204.419998,205.080002,179.583313,2497900,895
2017-04-19,205.259995,205.300003,203.639999,203.850006,178.506195,3606400,896
2017-04-20,204.350006,206.210007,204.169998,205.699997,180.126205,3873700,897
2017-04-21,205.509995,205.729996,204.770004,205.25,179.891373,3034800,898
2017-04-24,207.330002,207.630005,207.029999,207.380005,181.758133,3220200,899
2017-04-25,208.949997,209.979996,208.839996,209.679993,183.774017,3483600,900
2017-04-26,209.809998,210.429993,209.440002,209.470001,183.589935,2865300,901
2017-04-27,209.729996,209.770004,209.059998,209.559998,183.668854,1951700,902
2017-04-28,209.630005,209.630005,208.970001,209.080002,183.248154,1934000,903
2017-05-01,209.490005,209.490005,208.699997,208.919998,183.107895,1886000,904
2017-05-02,209.100006,209.300003,208.75,209.130005,183.291885,1359700,905
2017-05-03,209.130005,209.470001,208.470001,209.220001,183.370834,1829400,906
2017-05-04,209.649994,209.649994,208.199997,209.190002,183.344559,2640100,907
2017-05-05,209.070007,209.779999,208.759995,209.770004,183.852966,1673800,908
2017-05-08,209.699997,210.020004,209.529999,209.919998,183.984344,2311000,909
2017-05-09,210.139999,210.320007,209.220001,209.619995,183.721481,1570100,910
2017-05-10,209.190002,209.809998,208.899994,209.479996,183.598724,1394300,911
2017-05-11,209.139999,209.449997,208.100006,209.279999,183.423401,3093700,912
2017-05-12,208.970001,209.279999,208.820007,209.009995,183.186783,1575100,913
2017-05-15,209.399994,210.130005,209.399994,209.929993,183.993118,1818500,914
2017-05-16,210.320007,210.460007,209.460007,209.949997,184.010696,1746600,915
2017-05-17,208.119995,208.589996,206.369995,206.470001,180.960556,5717400,916
2017-05-18,206.029999,207.960007,205.860001,206.960007,181.390167,6653800,917
2017-05-19,206.75,208.309998,206.580002,207.770004,182.636459,4892800,918
2017-05-22,208.320007,208.869995,208.320007,208.649994,183.410065,2246200,919
2017-05-23,209.100006,209.350006,208.690002,209.119995,183.823242,3457500,920
2017-05-24,209.320007,209.960007,209.080002,209.820007,184.438553,3479500,921
2017-05-25,210.520004,210.919998,210.300003,210.580002,185.106628,2198200,922
2017-05-26,210.539993,210.720001,210.320007,210.539993,185.071411,1152200,923
2017-05-30,210.210007,210.520004,209.970001,210.210007,184.781357,1066600,924
2017-05-31,210.410004,210.410004,209.320007,210,184.596741,1577500,925
2017-06-01,210.270004,211.399994,209.910004,211.399994,185.827423,1827900,926
2017-06-02,211.449997,212.210007,211.270004,211.910004,186.275757,2314000,927
2017-06-05,211.860001,212.210007,211.639999,211.860001,186.231766,1923000,928
2017-06-06,211.330002,211.779999,211.169998,211.369995,185.801147,2094800,929
2017-06-07,211.690002,211.919998,211.139999,211.720001,186.108673,1545800,930
2017-06-08,211.619995,212.699997,211.389999,211.860001,186.231766,2030300,931
2017-06-09,212.149994,213.070007,211.589996,212.669998,186.943787,4271100,932
2017-06-12,212.460007,212.779999,211.880005,212.399994,186.706436,3682300,933
2017-06-13,212.800003,213.389999,212.75,213.369995,187.559082,2426500,934
2017-06-14,213.779999,214,212.979996,213.839996,187.972321,5423100,935
2017-06-15,212.889999,213.800003,212.75,213.690002,187.840408,2571800,936
2017-06-16,213.330002,213.580002,212.820007,213.559998,188.072891,2372000,937
2017-06-19,214.360001,215.009995,214.080002,214.919998,189.270569,2103300,938
2017-06-20,214.889999,215.070007,214.369995,214.399994,188.812668,1762100,939
2017-06-21,214.649994,214.649994,213.639999,213.889999,188.363541,2129400,940
2017-06-22,214.080002,214.289993,213.660004,213.729996,188.222595,2697100,941
2017-06-23,213.440002,213.949997,213.059998,213.740005,188.231415,1346800,942
2017-06-26,214.289993,214.759995,213.529999,213.869995,188.345963,1940400,943
2017-06-27,213.710007,214.130005,212.869995,212.929993,187.518112,1981600,944
2017-06-28,212.929993,214.529999,212.929993,214.240005,188.671753,4693700,945
2017-06-29,214.520004,214.550003,211.699997,212.610001,187.236282,4372600,946
2017-06-30,213.149994,213.990005,212.970001,213.240005,187.791077,2216600,947
2017-07-03,213.949997,215.380005,213.880005,214.490005,188.891922,2134700,948
